customer_id,customer_region,customer_age,vendor_count,product_count,is_chain,first_order,last_order,last_promo,payment_method,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,HR_0,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23,late_night,early_morning,morning,midday,afternoon_evening,night,weekday,weekend,total_spending,total_orders,used_promo,broader_region,order_frequency,order_span,avg_product_cost,avg_order_cost,products_per_vendor,cui_diversity_score,prefered_cuisine,dow_diversity_score,hr_diversity_score
886e7b2a65,2440,28.0,14,28,18,0.0,89,DISCOUNT,DIGI,13.32,0.0,9.69,11.38,5.56,0.0,0.0,0.0,21.89,5.84,0.0,3.17,33.21,0.0,0.0,2,1,3,6,3,2,3,0.0,0,0,0,0,0,0,0,0,0,0,4,1,0,1,2,5,1,0,2,1,1,1,1,0.0,0,5,3,8,4,15,5,104.06,20,1,2,4.45,89.0,3.7164285714285716,5.203,2.0,8,CUI_OTHER,7,11
8cd8320d18,2360,23.0,20,57,40,0.0,89,FREEBIE,CARD,0.0,12.83,2.61,0.0,26.32,29.63,2.56,0.0,4.02,62.5,0.0,21.95,17.68,0.0,0.0,4,8,4,7,9,8,7,0.0,0,0,0,0,0,0,0,0,0,6,9,10,7,1,0,2,6,2,2,2,0,0,0,0.0,0,25,8,12,2,32,15,180.1,47,1,2,1.8936170212765957,89.0,3.1596491228070174,3.831914893617021,2.85,9,CUI_Italian,7,10
94fd28f327,2360,23.0,12,39,14,0.0,89,FREEBIE,CASH,14.1,0.0,7.43,0.0,23.68,94.99,0.0,0.0,0.0,4.92,0.0,0.0,13.08,0.0,0.0,3,4,2,2,6,0,5,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,5,1,1,2,3,2,0,0,0.0,0,4,4,9,5,17,5,158.2,22,1,2,4.045454545454546,89.0,4.056410256410256,7.1909090909090905,3.25,6,CUI_Chinese,6,10
962da10f9b,2360,34.0,12,23,13,0.0,89,NO PROMO,CARD,8.91,9.54,3.91,0.0,19.98,16.83,0.0,0.0,0.0,0.0,0.0,0.0,14.58,0.0,0.0,0,1,2,3,4,3,4,0.0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,1,0,2,0,0,2,0,0,0,0.0,0,10,3,2,2,10,7,73.75,17,0,2,5.235294117647059,89.0,3.2065217391304346,4.338235294117647,1.9166666666666667,6,CUI_Chicken Dishes,6,5
96b784c3e2,2360,37.0,8,30,11,0.0,89,NO PROMO,CARD,2.63,65.16,0.0,0.0,4.6,0.0,0.0,0.0,14.3,0.0,0.0,0.0,11.3,0.0,2.44,1,4,2,1,6,2,8,0.0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2,8,4,3,2,2,0,0,0,0.0,0,2,3,17,2,14,10,100.42999999999998,24,0,2,3.7083333333333335,89.0,3.347666666666666,4.184583333333332,3.75,6,CUI_Asian,7,9
a2a985c1b6,4660,33.0,7,28,14,0.0,89,NO PROMO,CARD,10.44,50.8,0.0,0.0,0.0,0.0,0.0,0.0,18.84,28.27,0.0,0.0,129.08,0.0,0.0,1,4,3,2,5,2,4,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,9,8,1,1,0,0,0,0,0,0.0,0,2,9,10,0,15,6,237.43,21,0,4,4.238095238095238,89.0,8.479642857142858,11.306190476190476,4.0,5,CUI_OTHER,7,6
a3d57412ac,2360,28.0,13,23,15,0.0,89,NO PROMO,CARD,5.85,2.2,2.21,0.0,1.8,4.08,33.69,0.0,0.0,5.63,0.0,0.0,11.06,12.32,0.0,2,3,3,3,1,2,3,0.0,0,0,0,0,0,0,0,0,1,1,1,1,3,3,3,1,3,0,0,0,0,0,0,0.0,0,4,9,4,0,12,5,78.84,17,0,2,5.235294117647059,89.0,3.427826086956522,4.6376470588235295,1.7692307692307692,9,CUI_Desserts,7,9
a6bc5f8dc4,2360,22.0,11,33,13,0.0,89,NO PROMO,CARD,0.0,2.09,6.93,0.0,8.77,66.89,0.0,0.0,0.0,0.0,0.0,49.39,5.0,0.0,4.05,1,4,4,3,6,2,2,0.0,0,0,0,0,0,0,0,4,1,1,5,2,1,0,0,1,2,2,0,2,0,0,1,0.0,4,9,1,5,3,18,4,143.12,22,0,2,4.045454545454546,89.0,4.336969696969697,6.505454545454546,3.0,7,CUI_Chinese,7,11
a7fa6bc045,2360,20.0,30,64,46,0.0,89,DELIVERY,DIGI,5.16,3.5,0.0,0.0,5.31,0.0,3.59,5.99,98.49,38.08,1.85,0.0,11.76,3.33,3.61,9,5,10,7,9,7,7,0.0,0,0,0,0,0,0,0,0,0,1,4,16,5,1,0,0,2,12,10,3,0,0,0,0.0,0,21,6,24,3,40,14,180.67000000000002,54,1,2,1.6481481481481481,89.0,2.8229687500000002,3.345740740740741,2.1333333333333333,11,CUI_Indian,7,9
a87f251f48,2360,23.0,12,34,14,0.0,89,DELIVERY,CARD,0.0,0.0,23.73,0.0,0.0,85.48,0.0,0.0,0.0,0.0,0.0,14.02,5.6,0.0,0.0,1,1,1,3,5,2,7,0.0,0,0,0,0,0,0,0,0,0,0,5,4,2,1,1,2,0,0,1,3,1,0,0,0.0,0,9,4,3,4,11,9,128.83,20,1,2,4.45,89.0,3.789117647058824,6.4415000000000004,2.8333333333333335,4,CUI_Chinese,7,9
ad7f9ce3d6,2360,18.0,14,21,16,0.0,89,DISCOUNT,CASH,7.01,2.95,0.0,0.0,7.32,0.0,2.76,0.0,15.68,18.06,0.0,2.43,10.45,2.26,0.0,1,0,3,3,2,3,4,0.0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,2,10,0,0,0,0.0,0,2,0,4,10,9,7,68.92,16,1,2,5.5625,89.0,3.281904761904762,4.3075,1.5,9,CUI_Italian,6,4
afa0349ef0,2360,21.0,14,91,67,0.0,89,NO PROMO,CARD,4.01,0.0,118.11,14.53,0.0,0.0,0.0,0.0,8.32,0.0,0.0,0.0,12.74,96.8,7.8,11,16,0,4,14,12,13,0.0,0,0,0,0,0,0,0,29,4,1,16,5,2,0,0,1,4,6,1,1,0,0,0,0.0,29,26,2,12,1,45,25,262.31,70,0,2,1.2714285714285714,89.0,2.8825274725274728,3.7472857142857143,6.5,7,CUI_Beverages,6,11
b12bc240e2,2360,22.0,19,57,40,0.0,89,NO PROMO,CARD,0.0,0.0,29.14,0.0,0.0,130.79,0.0,13.11,0.0,0.0,0.0,23.06,6.81,0.0,0.0,9,8,9,5,4,4,4,0.0,0,0,0,0,0,0,0,5,5,0,13,5,1,0,0,1,2,9,1,1,0,0,0,0.0,5,23,1,13,1,35,8,202.91000000000003,43,0,2,2.0697674418604652,89.0,3.5598245614035093,4.718837209302326,3.0,5,CUI_Chinese,7,10
b133b7e7a1,4660,30.0,5,43,11,0.0,89,DISCOUNT,CARD,94.48,18.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,42.94,0.0,113.09,4,9,5,2,5,4,3,0.0,0,0,0,0,0,0,0,0,3,5,7,9,3,0,0,1,4,0,0,0,0,0,0,0.0,0,24,3,5,0,25,7,274.89,32,1,4,2.78125,89.0,6.392790697674418,8.5903125,8.6,5,CUI_Thai,7,7
b1fe355036,2360,31.0,5,29,24,0.0,89,NO PROMO,CARD,0.0,0.0,40.97,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.6,0.0,6.87,2,1,5,5,3,3,5,0.0,0,0,0,0,0,0,0,0,0,0,1,3,2,0,2,8,4,2,2,0,0,0,0,0.0,0,4,4,16,0,16,8,82.24000000000001,24,0,2,3.7083333333333335,89.0,2.8358620689655174,3.426666666666667,5.8,4,CUI_Beverages,7,8
b2cafa7a7c,2360,30.0,21,45,33,0.0,89,NO PROMO,CARD,12.75,0.0,13.38,0.0,4.86,33.1,0.0,9.45,3.83,0.0,0.0,8.94,48.11,0.0,11.45,4,3,5,3,5,6,9,0.0,0,0,0,0,0,0,1,3,1,2,2,2,0,1,0,2,4,5,3,5,3,1,0,0.0,4,7,1,14,9,20,15,145.87,35,0,2,2.5428571428571427,89.0,3.2415555555555557,4.167714285714286,2.142857142857143,9,CUI_OTHER,7,14
b414c0bd36,4660,26.0,10,42,7,0.0,89,DELIVERY,CARD,0.0,0.0,0.0,28.12,0.0,0.0,0.0,14.55,18.99,149.1,0.0,0.0,108.13,0.0,0.0,2,2,0,3,5,6,13,0.0,0,0,0,0,0,0,2,3,1,2,0,0,2,1,3,11,5,0,1,0,0,0,0,0.0,5,3,6,17,0,12,19,318.89,31,1,4,2.870967741935484,89.0,7.592619047619047,10.286774193548387,4.2,5,CUI_Italian,6,10
b64161a785,8670,23.0,19,56,13,0.0,89,DISCOUNT,CARD,0.0,380.4,23.65,0.0,0.0,5.8,19.61,0.0,0.0,0.0,12.38,0.0,0.0,164.11,0.0,7,5,3,3,6,4,8,2.0,1,0,2,2,0,0,0,3,4,2,7,4,1,2,0,0,0,0,0,0,0,5,1,7.0,3,17,3,0,6,24,12,605.95,36,1,8,2.4722222222222223,89.0,10.820535714285715,16.831944444444446,2.9473684210526314,6,CUI_Asian,7,13
b6a0c5ecf6,2360,39.0,13,34,16,0.0,89,DISCOUNT,CARD,40.96,6.59,20.5,0.0,5.26,15.19,0.0,0.0,0.0,4.48,5.71,0.0,10.1,0.0,0.0,1,5,3,5,7,1,2,0.0,0,0,0,0,0,0,0,2,0,0,2,2,4,0,1,0,7,4,2,0,0,0,0,0.0,2,4,5,13,0,21,3,108.78999999999999,24,1,2,3.7083333333333335,89.0,3.1997058823529407,4.532916666666666,2.6153846153846154,8,CUI_American,7,8
b6fee28ff6,2360,19.0,10,24,9,0.0,89,NO PROMO,DIGI,2.53,5.15,16.06,0.0,2.89,2.89,28.14,0.0,0.0,0.0,8.36,14.85,0.0,0.0,0.0,1,2,3,3,2,2,4,0.0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,0,1,0,3,5,0,1,0,0.0,0,2,5,4,6,11,6,80.86999999999999,17,0,2,5.235294117647059,89.0,3.369583333333333,4.757058823529412,2.4,8,CUI_Desserts,7,7
ba79cc1221,2360,28.0,15,69,44,0.0,89,NO PROMO,CARD,0.0,14.17,0.0,0.0,0.0,0.0,0.0,0.0,4.76,0.0,70.45,69.97,15.19,0.0,3.2,6,9,8,8,12,7,10,0.0,0,0,0,0,0,0,5,21,9,0,4,1,0,1,1,0,3,12,3,0,0,0,0,0.0,26,14,2,18,0,43,17,177.73999999999998,60,0,2,1.4833333333333334,89.0,2.575942028985507,2.962333333333333,4.6,6,CUI_Japanese,7,10
bccbc1f138,4660,27.0,10,40,5,0.0,89,NO PROMO,CARD,49.5,169.16,0.0,0.0,0.0,0.0,0.0,0.0,34.22,12.48,15.51,0.0,0.0,0.0,0.0,1,3,1,2,7,6,7,0.0,0,0,0,0,0,0,0,0,1,3,2,0,2,3,7,7,1,1,0,0,0,0,0,0.0,0,6,12,9,0,14,13,280.87,27,0,4,3.2962962962962963,89.0,7.02175,10.402592592592592,4.0,5,CUI_Asian,7,9
c0ece6fdda,2360,26.0,17,67,61,0.0,89,NO PROMO,CARD,77.48,15.53,41.77,0.0,0.0,0.0,13.82,4.76,0.0,0.0,7.54,0.0,7.08,0.0,15.39,10,6,8,7,13,11,6,0.0,0,0,0,0,0,0,0,5,15,13,4,3,3,2,4,1,1,2,1,4,2,1,0,0.0,5,35,9,5,7,44,17,183.37,61,0,2,1.459016393442623,89.0,2.736865671641791,3.006065573770492,3.9411764705882355,8,CUI_American,7,15
c264ca9dce,4660,41.0,5,39,25,0.0,89,DISCOUNT,CARD,78.36,0.0,0.0,76.57,0.0,0.0,0.0,0.0,0.0,54.98,0.0,0.0,5.8,0.0,0.0,4,4,6,6,2,4,6,0.0,0,0,0,0,0,0,1,1,1,6,9,2,4,1,6,0,1,0,0,0,0,0,0,0.0,2,18,11,1,0,22,10,215.71,32,1,4,2.78125,89.0,5.531025641025641,6.7409375,7.8,4,CUI_American,7,10
c6d2424bf3,2360,27.0,15,48,24,0.0,89,DELIVERY,CARD,8.54,34.72,70.13,0.0,0.0,42.97,0.0,0.0,0.0,0.0,19.42,1.82,7.33,3.51,0.0,8,3,2,2,3,6,2,0.0,0,0,0,0,0,0,0,0,2,7,0,3,3,0,0,2,0,4,4,1,0,0,0,0.0,0,12,3,10,1,18,8,188.43999999999997,26,1,2,3.423076923076923,89.0,3.925833333333333,7.247692307692306,3.2,8,CUI_Beverages,7,8
cb64d3facd,2440,26.0,3,46,14,0.0,89,NO PROMO,DIGI,0.0,0.0,0.0,0.0,0.0,76.15,0.0,28.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,10,5,6,10,3,2,0.0,0,0,0,0,0,0,1,0,4,16,4,3,0,2,3,6,2,2,0,0,0,0,0,0.0,1,27,5,10,0,38,5,104.22,43,0,2,2.0697674418604652,89.0,2.2656521739130433,2.423720930232558,15.333333333333334,2,CUI_Chinese,7,10
ccdbe3fa9b,4660,17.0,6,27,11,0.0,89,DELIVERY,CARD,116.8,16.87,0.0,0.0,0.0,15.11,0.0,0.0,0.0,6.96,0.0,0.0,49.8,0.0,0.0,0,1,1,2,8,4,2,0.0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,9,4,0,0,0,0,0,0.0,0,2,3,13,0,12,6,205.53999999999996,18,1,4,4.944444444444445,89.0,7.612592592592591,11.418888888888887,4.5,5,CUI_American,6,6
cffbcbf380,2360,30.0,16,41,25,0.0,89,NO PROMO,CARD,0.0,43.82,0.0,14.72,14.82,4.52,0.0,10.76,0.0,0.0,5.54,28.48,22.99,0.0,0.0,2,4,5,3,6,5,5,0.0,0,0,0,0,0,0,0,0,0,4,7,2,0,1,1,1,13,1,0,0,0,0,0,0.0,0,13,2,15,0,20,10,145.65,30,0,2,2.966666666666667,89.0,3.552439024390244,4.855,2.5625,8,CUI_Asian,7,8
d0144ac3eb,2440,25.0,18,72,26,0.0,89,NO PROMO,CARD,0.0,37.17,0.0,19.83,8.44,19.72,0.0,0.0,0.0,0.0,4.39,19.78,79.67,0.0,0.0,6,3,7,10,12,9,13,0.0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,5,7,35,7,1,1,1,0.0,0,1,2,47,10,38,22,189.0,60,0,2,1.4833333333333334,89.0,2.625,3.15,4.0,7,CUI_OTHER,7,9
d4998d47f2,4660,32.0,14,59,28,0.0,89,NO PROMO,CARD,54.66,0.0,0.0,40.13,0.0,11.38,0.0,7.76,33.0,145.83,6.84,0.0,0.0,0.0,5.24,6,9,8,8,9,7,8,0.0,0,0,0,0,0,0,0,1,5,4,1,2,3,5,8,9,4,10,2,1,0,0,0,0.0,1,12,16,25,1,40,15,304.84,55,0,4,1.6181818181818182,89.0,5.166779661016949,5.542545454545454,4.214285714285714,8,CUI_Italian,7,13
d7156ce38c,4660,30.0,11,39,6,0.0,89,NO PROMO,CASH,8.81,24.1,0.0,177.75,0.0,0.0,0.0,0.0,12.92,39.5,12.24,0.0,8.96,0.0,0.0,5,1,1,1,4,5,8,0.0,0,0,0,0,0,0,1,4,2,3,0,0,1,4,3,1,3,1,1,0,1,0,0,0.0,5,5,8,6,1,12,13,284.28,25,0,4,3.56,89.0,7.289230769230769,11.371199999999998,3.5454545454545454,7,CUI_Cafe,7,12
d7e5104bdd,2360,45.0,15,27,21,0.0,89,NO PROMO,CARD,34.41,0.0,5.49,2.75,15.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,0.0,0.0,3,2,5,4,3,5,3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,0,2,2,3,2,3,3,5,0.0,0,0,5,7,13,17,8,58.47,25,0,2,3.56,89.0,2.1655555555555557,2.3388,1.8,5,CUI_American,7,10
d901bfed66,2360,28.0,12,35,26,0.0,89,FREEBIE,CARD,8.94,0.0,27.87,0.0,0.0,16.81,0.0,0.0,0.0,0.0,22.76,0.0,5.99,0.0,0.0,5,5,9,2,6,4,3,0.0,1,1,1,0,0,0,0,3,1,6,7,5,2,2,0,2,2,1,0,0,0,0,0,3.0,3,19,4,5,0,27,7,82.37,34,1,2,2.6176470588235294,89.0,2.3534285714285716,2.4226470588235296,2.9166666666666665,5,CUI_Beverages,7,13
df5d2833a7,4660,29.0,8,37,9,0.0,89,DISCOUNT,CARD,4.63,92.78,0.0,15.61,0.0,0.0,0.0,0.0,133.88,26.14,0.0,0.0,60.06,0.0,0.0,5,2,3,2,5,0,3,0.0,0,0,0,0,0,0,0,1,7,3,1,0,2,3,3,0,0,0,0,0,0,0,0,0.0,1,11,8,0,0,17,3,333.09999999999997,20,1,4,4.45,89.0,9.002702702702702,16.654999999999998,4.625,6,CUI_Indian,6,7
e24ecf13aa,8670,31.0,20,42,8,0.0,89,NO PROMO,CARD,20.07,233.14,0.0,0.0,0.0,11.91,0.0,0.0,0.0,0.0,12.1,0.0,0.0,166.95,0.0,1,9,3,2,3,7,3,0.0,0,1,3,0,2,2,2,5,0,2,2,2,1,0,0,3,0,0,0,0,0,3,0,4.0,11,6,1,3,3,18,10,444.17,28,0,8,3.1785714285714284,89.0,10.575476190476191,15.863214285714287,2.1,5,CUI_Asian,7,12
e3d7150447,4660,43.0,23,81,30,0.0,89,NO PROMO,CARD,216.44,9.4,0.0,185.73,0.0,0.0,0.0,8.6,0.0,12.44,0.0,0.0,132.66,0.0,0.0,5,5,7,4,12,13,8,0.0,0,0,0,0,0,0,0,2,6,11,14,4,3,3,5,3,1,0,1,1,0,0,0,0.0,2,35,11,5,1,33,21,565.27,54,0,4,1.6481481481481481,89.0,6.9786419753086415,10.467962962962963,3.5217391304347827,6,CUI_American,7,12
e8dce0d8a2,2360,34.0,30,42,39,0.0,89,NO PROMO,CARD,15.15,1.28,14.57,0.0,10.97,19.96,0.0,0.0,0.0,0.0,22.43,2.1,23.17,0.0,11.55,5,3,6,5,3,12,5,0.0,0,0,0,0,0,0,0,1,1,2,2,9,0,0,0,0,4,8,9,3,0,0,0,0.0,1,14,0,21,3,22,17,121.17999999999999,39,0,2,2.282051282051282,89.0,2.885238095238095,3.107179487179487,1.4,9,CUI_OTHER,7,9
eed9f3ea5c,8670,31.0,6,29,6,0.0,89,NO PROMO,DIGI,54.51,29.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.32,0.0,2,3,2,4,4,2,7,0.0,0,0,0,0,2,2,2,0,1,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0.0,6,18,0,0,0,15,9,238.12,24,0,8,3.7083333333333335,89.0,8.21103448275862,9.921666666666667,4.833333333333333,3,CUI_Street Food / Snacks,7,6
f17e68990e,4660,31.0,3,23,19,0.0,89,NO PROMO,DIGI,0.0,156.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.01,0.0,0.0,0.0,0.0,4,3,1,2,4,1,4,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,7,2,0,0,0,0,0.0,0,0,0,19,0,14,5,159.67999999999998,19,0,4,4.684210526315789,89.0,6.942608695652173,8.404210526315788,7.666666666666667,2,CUI_Asian,7,4
f4f1dcac50,8670,27.0,12,32,8,0.0,89,DELIVERY,CARD,6.24,240.9,11.98,0.0,0.0,67.81,12.62,0.0,0.0,0.0,0.0,0.0,5.98,52.11,0.0,0,0,1,1,3,0,11,1.0,0,0,1,2,0,0,0,0,5,2,2,1,2,0,0,0,0,0,0,0,0,0,0,4.0,0,10,2,0,0,5,11,397.64000000000004,16,1,8,5.5625,89.0,12.426250000000001,24.852500000000003,2.6666666666666665,7,CUI_Asian,4,8
f5e34f1339,2440,19.0,11,26,24,0.0,89,NO PROMO,CARD,0.0,0.0,3.35,0.0,1.17,4.98,0.0,0.0,0.0,0.0,2.06,3.38,60.97,0.0,0.0,2,2,4,5,4,2,5,0.0,0,0,0,0,0,0,0,1,1,0,1,1,2,1,1,1,4,7,3,1,0,0,0,0.0,1,3,4,15,1,17,7,75.91,24,0,2,3.7083333333333335,89.0,2.9196153846153843,3.1629166666666664,2.3636363636363638,6,CUI_OTHER,7,12
f600f77c7a,2360,28.0,12,40,18,0.0,89,DELIVERY,CASH,4.96,16.33,0.0,0.0,14.3,0.0,10.44,0.0,2.04,0.0,0.0,43.2,15.85,0.0,46.53,2,1,1,3,6,5,9,0.0,0,0,0,0,0,0,2,2,10,0,0,0,3,0,0,0,1,9,0,0,0,0,0,0.0,4,10,3,10,0,13,14,153.65,27,1,2,3.2962962962962963,89.0,3.84125,5.690740740740741,3.3333333333333335,8,CUI_Thai,7,6
fbdcb1dbb8,4660,26.0,5,47,33,0.0,89,NO PROMO,CASH,81.49,148.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.23,0.0,0.0,11.15,0.0,0.0,8,6,5,7,10,1,3,0.0,0,0,0,0,0,0,0,3,11,12,2,0,1,1,2,3,4,1,0,0,0,0,0,0.0,3,25,4,8,0,36,4,255.69,40,0,4,2.225,89.0,5.440212765957447,6.39225,9.4,4,CUI_Asian,7,10
4bf0c86023,2360,26.0,11,30,17,0.0,90,NO PROMO,CARD,2.3,23.64,0.0,0.0,6.34,5.58,0.0,0.0,5.81,0.0,40.23,11.76,17.01,1.8,0.0,1,0,2,2,2,6,5,0.0,0,0,0,0,0,0,1,0,0,0,0,1,1,2,3,1,1,5,2,1,0,0,0,0.0,1,1,6,9,1,7,11,114.47000000000001,18,0,2,5.0,90.0,3.815666666666667,6.359444444444446,2.727272727272727,9,CUI_Japanese,6,10
aa9ed8b2bf,4660,28.0,6,26,11,1.0,34,NO PROMO,DIGI,54.3,15.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.32,64.62,0.0,0.0,0.0,0.0,5,3,3,5,2,4,2,0.0,0,0,0,0,0,0,0,0,0,15,3,0,0,0,0,2,4,0,0,0,0,0,0,0.0,0,18,0,6,0,18,6,150.54,24,0,4,1.375,33.0,5.79,6.2725,4.333333333333333,4,CUI_Japanese,7,4
1bafd2d2e9,8670,28.0,9,21,3,1.0,59,NO PROMO,DIGI,43.26,192.21,0.0,0.0,0.0,0.0,26.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,2,1,3,2,2,0.0,0,0,1,2,3,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,5,3,0,0,0,7,4,262.04,11,0,8,5.2727272727272725,58.0,12.47809523809524,23.821818181818184,2.3333333333333335,3,CUI_Asian,6,6
b7d4d55501,2360,22.0,13,40,34,1.0,68,FREEBIE,CARD,2.61,47.92,21.56,0.0,18.72,0.0,6.52,0.0,0.0,5.45,7.9,0.0,0.0,0.0,0.0,6,9,8,4,2,4,2,0.0,0,0,0,0,0,0,0,0,0,0,1,1,3,6,6,7,9,0,1,1,0,0,0,0.0,0,2,15,17,1,29,6,110.68,35,1,2,1.9142857142857144,67.0,2.7670000000000003,3.1622857142857144,3.076923076923077,7,CUI_Asian,7,9
251d2a3f5d,2360,32.0,15,26,18,1.0,70,FREEBIE,CARD,1.96,0.0,11.68,0.0,4.85,8.11,27.55,0.0,25.98,8.88,0.0,0.0,2.39,0.0,0.0,4,5,1,3,3,2,3,0.0,0,0,0,0,0,0,0,0,0,0,4,4,4,5,1,0,1,2,0,0,0,0,0,0.0,0,8,10,3,0,16,5,91.4,21,1,2,3.2857142857142856,69.0,3.5153846153846158,4.352380952380953,1.7333333333333334,8,CUI_Desserts,7,7
5b93eb768b,2360,21.0,14,20,14,1.0,70,NO PROMO,CARD,6.85,2.95,3.66,0.0,0.0,1.53,0.0,0.0,18.03,6.76,4.4,14.12,3.7,0.0,0.0,4,2,4,1,4,0,1,1.0,0,3,1,0,0,0,0,0,0,2,2,1,1,1,0,2,2,0,0,0,0,0,0,5.0,0,5,2,4,0,15,1,62.0,16,0,2,4.3125,69.0,3.1,3.875,1.4285714285714286,9,CUI_Indian,6,10
2d2a82e81d,4660,29.0,13,41,11,1.0,72,NO PROMO,CARD,51.41,0.0,0.0,44.07,0.0,0.0,0.0,0.0,32.03,41.56,48.04,0.0,39.69,14.18,42.81,3,4,0,8,5,4,2,0.0,0,0,0,0,0,0,1,2,1,3,2,0,1,0,4,5,4,1,0,1,0,1,0,0.0,3,6,5,10,2,20,6,313.78999999999996,26,0,4,2.730769230769231,71.0,7.6534146341463405,12.068846153846152,3.1538461538461537,8,CUI_American,6,12
2127e4f583,2360,33.0,11,31,6,1.0,73,NO PROMO,CARD,0.0,64.89,0.0,0.0,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.56,0.0,1.92,7,0,4,2,4,5,2,0.0,1,1,0,0,1,0,0,0,0,0,2,2,2,2,3,4,1,1,1,1,1,0,1,2.0,1,4,7,7,3,17,7,77.06,24,0,2,3.0,72.0,2.4858064516129033,3.2108333333333334,2.8181818181818183,4,CUI_Asian,6,15
5e4610445a,2360,29.0,17,22,16,1.0,73,NO PROMO,CARD,3.79,17.73,6.86,0.0,0.0,5.22,0.0,2.09,0.0,9.57,6.44,9.52,2.16,4.29,5.01,1,1,4,2,5,4,1,0.0,0,0,0,0,0,0,2,0,0,1,1,0,1,2,3,1,4,2,0,0,1,0,0,0.0,2,2,6,7,1,13,5,72.68,18,0,2,4.0,72.0,3.303636363636364,4.037777777777778,1.2941176470588236,11,CUI_Asian,7,10
866f169365,4660,30.0,16,26,8,1.0,73,NO PROMO,CARD,1.52,0.0,0.0,32.95,0.0,0.0,0.0,18.22,37.1,26.91,6.2,0.0,39.28,0.0,4.47,2,3,5,3,3,3,2,0.0,0,0,0,1,1,3,2,1,1,3,0,0,0,0,0,1,2,4,0,1,1,0,0,1.0,7,4,0,7,2,16,5,166.65,21,0,4,3.4285714285714284,72.0,6.4096153846153845,7.935714285714286,1.625,8,CUI_OTHER,7,12
17a69e22ba,2360,25.0,15,21,11,1.0,74,NO PROMO,CARD,5.12,0.0,14.26,6.96,2.41,20.28,0.0,1.89,1.7,1.21,4.27,2.5,21.81,0.0,0.0,3,3,3,2,2,1,1,0.0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,1,0,1,0,0,4,1,0,0,1.0,0,2,6,1,5,13,2,82.41000000000001,15,0,2,4.866666666666666,73.0,3.924285714285715,5.494000000000001,1.4,11,CUI_OTHER,7,7
27509da727,2360,28.0,17,30,20,1.0,74,FREEBIE,DIGI,1.99,23.26,13.54,0.0,5.51,3.24,0.0,9.96,0.0,0.0,0.0,8.76,10.69,6.58,0.0,3,3,3,5,3,3,4,0.0,0,2,0,0,0,0,2,2,0,0,3,1,0,0,0,5,4,2,3,0,0,0,0,2.0,4,4,0,14,0,17,7,83.53,24,1,2,3.0416666666666665,73.0,2.7843333333333335,3.4804166666666667,1.7647058823529411,9,CUI_Asian,7,9
d74c02eac3,8670,30.0,8,33,13,1.0,75,NO PROMO,CARD,51.23,42.29,5.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.04,0.0,3,2,6,2,4,1,0,0.0,0,0,0,0,0,2,1,1,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,4,14,0,0,0,17,1,408.37,18,0,8,4.111111111111111,74.0,12.374848484848485,22.68722222222222,4.125,4,CUI_Street Food / Snacks,6,6
